"Timesheet Date","Annual Salary","Location Name","Timesheet Total Time","Timesheet Number Cost","Annual Salaried Shift Cost","Is Leave"
"2025-01-24","","Selfridges","7.05","88.125","0","false"
"2025-01-24","","Selfridges","6.35","79.375","0","false"
"2025-01-24","","Selfridges","5.27","65.875","0","false"
"2025-01-24","£29,000.00","Borough","8.05","0","112.23557692307695","false"
"2025-01-24","","Borough","6.02","75.25","0","false"
"2025-01-24","","Borough","7.4","92.5","0","false"
"2025-01-24","","Spitalfields","9.05","122.175","0","false"
"2025-01-24","£55,000.00","JENKI CPU","8","0","211.53846153846152","false"
"2025-01-24","£26,000.00","JENKI CPU","6.97","0","87.125","false"
"2025-01-24","£26,000.00","JENKI CPU","6.93","0","86.625","false"
"2025-01-24","£29,000.00","JENKI CPU","7.07","0","98.5721153846154","false"
"2025-01-24","£26,000.00","JENKI CPU","6.68","0","83.5","false"
"2025-01-24","£26,000.00","JENKI CPU","6.67","0","83.375","false"
"2025-01-24","","Covent Garden","3.53","44.125","0","false"
"2025-01-24","","Covent Garden","7.02","87.75","0","false"
"2025-01-24","","Covent Garden","5.42","67.75","0","false"
"2025-01-24","£29,000.00","Covent Garden","8.25","0","115.02403846153847","false"
"2025-01-24","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-23","","Selfridges","8.65","114.6125","0","false"
"2025-01-23","","Selfridges","1.75","23.1875","0","false"
"2025-01-23","","Selfridges","8","108","0","false"
"2025-01-23","£29,000.00","Selfridges","7.15","0","99.68750000000001","false"
"2025-01-23","","Selfridges","6.68","88.51","0","false"
"2025-01-23","","Selfridges","5.38","67.25","0","false"
"2025-01-23","£26,000.00","JENKI CPU","7.23","0","90.375","false"
"2025-01-23","£26,000.00","JENKI CPU","7.15","0","89.375","false"
"2025-01-23","£26,000.00","JENKI CPU","7.07","0","88.375","false"
"2025-01-23","£29,000.00","JENKI CPU","7.15","0","99.68750000000001","false"
"2025-01-23","£26,000.00","JENKI CPU","7.05","0","88.125","false"
"2025-01-23","£55,000.00","JENKI CPU","6.75","0","178.4855769230769","false"
"2025-01-23","","Spitalfields","6.15","81.4875","0","false"
"2025-01-23","£33,000.00","Spitalfields","8.03","0","127.39903846153847","false"
"2025-01-23","","Spitalfields","8.68","117.18","0","false"
"2025-01-23","","Spitalfields","8.58","107.25","0","false"
"2025-01-23","","Spitalfields","7.55","100.0375","0","false"
"2025-01-23","","Spitalfields","6.07","80.4275","0","false"
"2025-01-23","£34,000.00","Borough","9","0","147.1153846153846","false"
"2025-01-23","£29,000.00","Borough","8.4","0","117.11538461538463","false"
"2025-01-23","","Borough","6.58","82.25","0","false"
"2025-01-23","","Borough","4","50","0","false"
"2025-01-23","","Covent Garden","5.55","69.375","0","false"
"2025-01-23","","Covent Garden","7.55","101.925","0","false"
"2025-01-23","","Covent Garden","5.57","69.625","0","false"
"2025-01-23","£29,000.00","Covent Garden","7.87","0","109.72596153846155","false"
"2025-01-23","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-22","£55,000.00","JENKI CPU","1.38","0","36.490384615384606","false"
"2025-01-22","£26,000.00","JENKI CPU","4.08","0","51","false"
"2025-01-22","£26,000.00","JENKI CPU","7.33","0","91.625","false"
"2025-01-22","£29,000.00","JENKI CPU","8","0","111.53846153846155","false"
"2025-01-22","£26,000.00","JENKI CPU","6.98","0","87.25","false"
"2025-01-22","£26,000.00","JENKI CPU","7.08","0","88.5","false"
"2025-01-22","","Selfridges","7.23","95.7975","0","false"
"2025-01-22","","Selfridges","8.25","111.375","0","false"
"2025-01-22","£29,000.00","Selfridges","8.5","0","118.50961538461539","false"
"2025-01-22","","Spitalfields","8.1","107.325","0","false"
"2025-01-22","£33,000.00","Spitalfields","6","0","95.19230769230771","false"
"2025-01-22","","Spitalfields","7.45","93.125","0","false"
"2025-01-22","","Spitalfields","5.93","78.5725","0","false"
"2025-01-22","","Spitalfields","8.45","111.9625","0","false"
"2025-01-22","£29,000.00","Spitalfields","8.5","0","118.50961538461539","false"
"2025-01-22","","Selfridges","7.23","90.375","0","false"
"2025-01-22","","Selfridges","6.3","78.75","0","false"
"2025-01-22","","Covent Garden","5.2","65","0","false"
"2025-01-22","£29,000.00","Covent Garden","8.35","0","116.41826923076924","false"
"2025-01-22","","Covent Garden","5.23","65.375","0","false"
"2025-01-22","","Covent Garden","7.55","94.375","0","false"
"2025-01-22","","Borough","5.57","69.625","0","false"
"2025-01-22","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-22","£34,000.00","Borough","7.5","0","122.59615384615385","false"
"2025-01-22","£29,000.00","Borough","9","0","125.48076923076924","false"
"2025-01-22","","Borough","8.5","106.25","0","false"
"2025-01-22","","Borough","4.4","55","0","false"
"2025-01-21","£33,000.00","Spitalfields","7.97","0","126.44711538461539","false"
"2025-01-21","","Covent Garden","5.37","72.495","0","false"
"2025-01-21","","Covent Garden","7.45","93.125","0","false"
"2025-01-21","","Covent Garden","5.45","68.125","0","false"
"2025-01-21","","Selfridges","6.9","91.425","0","false"
"2025-01-21","","Selfridges","8.25","109.3125","0","false"
"2025-01-21","£29,000.00","Selfridges","9.42","0","131.33653846153848","false"
"2025-01-21","","Selfridges","7.38","92.25","0","false"
"2025-01-21","","Selfridges","6.6","87.45","0","false"
"2025-01-21","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-21","£29,000.00","Covent Garden","9","0","125.48076923076924","false"
"2025-01-21","","Selfridges","7","87.5","0","false"
"2025-01-21","£34,000.00","Borough","9","0","147.1153846153846","false"
"2025-01-21","£29,000.00","Borough","9.28","0","129.3846153846154","false"
"2025-01-21","","Spitalfields","9.18","123.93","0","false"
"2025-01-21","","Borough","4.5","56.25","0","false"
"2025-01-21","","Borough","6.03","75.375","0","false"
"2025-01-21","£26,000.00","JENKI CPU","7.08","0","88.5","false"
"2025-01-21","£26,000.00","JENKI CPU","4.13","0","51.625","false"
"2025-01-21","£26,000.00","JENKI CPU","7.47","0","93.375","false"
"2025-01-21","£29,000.00","JENKI CPU","7.47","0","104.14903846153847","false"
"2025-01-21","£26,000.00","JENKI CPU","7","0","87.5","false"
"2025-01-21","£55,000.00","JENKI CPU","8.43","0","222.9086538461538","true"
"2025-01-21","£29,000.00","Spitalfields","6","0","83.65384615384616","false"
"2025-01-21","","Spitalfields","8.93","120.555","0","false"
"2025-01-21","","Spitalfields","8.27","103.375","0","false"
"2025-01-21","","Spitalfields","8.32","110.24","0","false"
"2025-01-21","","Spitalfields","7.5","99.375","0","false"
"2025-01-21","","Spitalfields","6.45","80.625","0","false"
"2025-01-20","","Selfridges","6.9","86.25","0","false"
"2025-01-20","","Selfridges","8.62","114.215","0","false"
"2025-01-20","£29,000.00","Selfridges","8.5","0","118.50961538461539","false"
"2025-01-20","£26,000.00","JENKI CPU","7.85","0","98.125","false"
"2025-01-20","£26,000.00","JENKI CPU","7.55","0","94.375","false"
"2025-01-20","£26,000.00","JENKI CPU","7.5","0","93.75","false"
"2025-01-20","£29,000.00","JENKI CPU","7.58","0","105.68269230769232","false"
"2025-01-20","£26,000.00","JENKI CPU","7.35","0","91.875","false"
"2025-01-20","£55,000.00","JENKI CPU","5","0","132.21153846153845","false"
"2025-01-20","","Selfridges","7.45","98.7125","0","false"
"2025-01-20","","Selfridges","5.67","75.1275","0","false"
"2025-01-20","","Spitalfields","6","79.5","0","false"
"2025-01-20","£33,000.00","Spitalfields","8","0","126.92307692307693","false"
"2025-01-20","","Spitalfields","8","106","0","false"
"2025-01-20","","Spitalfields","8.47","105.875","0","false"
"2025-01-20","","Spitalfields","8.37","104.625","0","false"
"2025-01-20","","Spitalfields","7.68","103.68","0","false"
"2025-01-20","","Spitalfields","5.7","75.525","0","false"
"2025-01-20","","Covent Garden","5.68","71","0","false"
"2025-01-20","","Covent Garden","7.48","93.5","0","false"
"2025-01-20","","Covent Garden","5.42","67.75","0","false"
"2025-01-20","£29,000.00","Covent Garden","3","0","41.82692307692308","false"
"2025-01-20","£29,000.00","Covent Garden","7.75","0","108.05288461538463","false"
"2025-01-20","","Covent Garden","3","37.5","0","false"
"2025-01-20","","Selfridges","3","37.5","0","false"
"2025-01-20","","Selfridges","3","37.5","0","false"
"2025-01-20","","Selfridges","6.52","81.5","0","false"
"2025-01-20","£34,000.00","Borough","9.4","0","153.65384615384616","false"
"2025-01-20","","Spitalfields","9.33","125.955","0","false"
"2025-01-20","","Borough","8.62","107.75","0","false"
"2025-01-20","","Borough","7.1","88.75","0","false"
"2025-01-20","£40,000.00","Selfridges","7.83","0","150.5769230769231","true"
"2025-01-19","£34,000.00","Borough","8.28","0","135.34615384615384","false"
"2025-01-19","","Borough","4","50","0","false"
"2025-01-19","","Borough","5.1","63.75","0","false"
"2025-01-19","","Borough","6.43","80.375","0","false"
"2025-01-19","","Borough","5","62.5","0","false"
"2025-01-19","","Selfridges","7.18","95.135","0","false"
"2025-01-19","","Selfridges","7.12","94.34","0","false"
"2025-01-19","","Selfridges","6.72","89.04","0","false"
"2025-01-19","","Selfridges","6","79.5","0","false"
"2025-01-19","","Spitalfields","5.5","72.875","0","false"
"2025-01-19","","Spitalfields","8.1","107.325","0","false"
"2025-01-19","","Spitalfields","8.85","110.625","0","false"
"2025-01-19","","Spitalfields","8.52","112.89","0","false"
"2025-01-19","","Spitalfields","7.37","92.125","0","false"
"2025-01-19","£29,000.00","Spitalfields","6.28","0","87.55769230769232","false"
"2025-01-19","","Spitalfields","5.58","73.935","0","false"
"2025-01-19","","Covent Garden","5.02","62.75","0","false"
"2025-01-19","","Covent Garden","8","106","0","false"
"2025-01-19","","Covent Garden","7.03","87.875","0","false"
"2025-01-19","","Covent Garden","6.03","75.375","0","false"
"2025-01-19","","Selfridges","8","108","0","false"
"2025-01-18","","Spitalfields","8.4","105","0","false"
"2025-01-18","","Spitalfields","3.45","46.575","0","false"
"2025-01-18","","Spitalfields","8.58","113.685","0","false"
"2025-01-18","£33,000.00","Spitalfields","6.48","0","102.80769230769232","false"
"2025-01-18","","Borough","5","62.5","0","false"
"2025-01-18","","Spitalfields","7.5","99.375","0","false"
"2025-01-18","£29,000.00","Spitalfields","8","0","111.53846153846155","false"
"2025-01-18","£29,000.00","Borough","8.77","0","122.27403846153847","false"
"2025-01-18","","Spitalfields","8.63","116.505","0","false"
"2025-01-18","","Borough","4.22","52.75","0","false"
"2025-01-18","","Borough","6.65","83.125","0","false"
"2025-01-18","","Selfridges","8.23","109.0475","0","false"
"2025-01-18","","Selfridges","7.98","99.75","0","false"
"2025-01-18","","Selfridges","8.17","102.125","0","false"
"2025-01-18","","Covent Garden","8.5","106.25","0","false"
"2025-01-18","","Selfridges","6.45","85.4625","0","false"
"2025-01-18","","Selfridges","5.5","68.75","0","false"
"2025-01-18","","Covent Garden","8","106","0","false"
"2025-01-18","","Covent Garden","5.37","67.125","0","false"
"2025-01-18","","Covent Garden","7.53","101.655","0","false"
"2025-01-18","","Covent Garden","5.38","67.25","0","false"
"2025-01-17","£26,000.00","JENKI CPU","8.15","0","101.875","true"
"2025-01-17","£29,000.00","Covent Garden","8.4","0","117.11538461538463","false"
"2025-01-17","","Covent Garden","3.03","37.875","0","false"
"2025-01-17","","Spitalfields","6.07","80.4275","0","false"
"2025-01-17","£33,000.00","Spitalfields","8.08","0","128.1923076923077","false"
"2025-01-17","","Spitalfields","8.5","112.625","0","false"
"2025-01-17","","Spitalfields","8.48","106","0","false"
"2025-01-17","","Spitalfields","7.75","104.625","0","false"
"2025-01-17","","Spitalfields","5.98","74.75","0","false"
"2025-01-17","£55,000.00","JENKI CPU","8.13","0","214.97596153846155","false"
"2025-01-17","£26,000.00","JENKI CPU","6.3","0","78.75","false"
"2025-01-17","£26,000.00","JENKI CPU","6.32","0","79","false"
"2025-01-17","£26,000.00","JENKI CPU","6.43","0","80.375","false"
"2025-01-17","£29,000.00","JENKI CPU","6.87","0","95.78365384615385","false"
"2025-01-17","£29,000.00","Borough","3","0","41.82692307692308","false"
"2025-01-17","","Borough","4","50","0","false"
"2025-01-17","","Borough","7.73","96.625","0","false"
"2025-01-17","","Borough","6.57","82.125","0","false"
"2025-01-17","","Borough","5.65","70.625","0","false"
"2025-01-17","","Selfridges","8.47","112.2275","0","false"
"2025-01-17","","Selfridges","8.15","101.875","0","false"
"2025-01-17","","Covent Garden","8.08","101","0","false"
"2025-01-17","","Selfridges","8.5","112.625","0","false"
"2025-01-17","","Selfridges","6.5","81.25","0","false"
"2025-01-17","","Selfridges","5.37","67.125","0","false"
"2025-01-17","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-17","","Covent Garden","7.5","101.25","0","false"
"2025-01-17","","Covent Garden","5.45","68.125","0","false"
"2025-01-17","£29,000.00","Selfridges","7.55","0","105.26442307692308","true"
"2025-01-16","£26,000.00","JENKI CPU","8.15","0","101.875","true"
"2025-01-16","","Spitalfields","6.45","87.075","0","false"
"2025-01-16","","Spitalfields","8","106","0","false"
"2025-01-16","","Spitalfields","8.45","111.9625","0","false"
"2025-01-16","£33,000.00","Spitalfields","8.43","0","133.74519230769232","false"
"2025-01-16","","Spitalfields","7.37","92.125","0","false"
"2025-01-16","£34,000.00","Borough","8.32","0","136","false"
"2025-01-16","£29,000.00","Borough","6.37","0","88.81250000000001","false"
"2025-01-16","","Spitalfields","8.33","112.455","0","false"
"2025-01-16","","Borough","4.12","51.5","0","false"
"2025-01-16","","Borough","4.83","60.375","0","false"
"2025-01-16","£26,000.00","JENKI CPU","7.75","0","96.875","false"
"2025-01-16","£26,000.00","JENKI CPU","7.75","0","96.875","false"
"2025-01-16","£26,000.00","JENKI CPU","7.72","0","96.5","false"
"2025-01-16","£29,000.00","JENKI CPU","7.85","0","109.44711538461539","false"
"2025-01-16","£55,000.00","JENKI CPU","5","0","132.21153846153845","false"
"2025-01-16","","Borough","6","75","0","false"
"2025-01-16","","Covent Garden","7.58","102.33","0","false"
"2025-01-16","","Covent Garden","5.57","69.625","0","false"
"2025-01-16","£29,000.00","Covent Garden","8.22","0","114.60576923076925","false"
"2025-01-16","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-16","","Selfridges","5.5","68.75","0","false"
"2025-01-16","","Covent Garden","3.52","44","0","false"
"2025-01-16","","Selfridges","7.58","102.33","0","false"
"2025-01-16","","Selfridges","8.07","106.9275","0","false"
"2025-01-16","","Selfridges","8.13","107.7225","0","false"
"2025-01-16","","Selfridges","8.53","106.625","0","false"
"2025-01-16","","Selfridges","6.5","86.125","0","false"
"2025-01-16","£29,000.00","Selfridges","7.55","0","105.26442307692308","true"
"2025-01-15","£26,000.00","JENKI CPU","8.15","0","101.875","true"
"2025-01-15","£29,000.00","JENKI CPU","7.5","0","104.56730769230771","true"
"2025-01-15","£26,000.00","JENKI CPU","6.93","0","86.625","false"
"2025-01-15","£26,000.00","JENKI CPU","6.92","0","86.5","false"
"2025-01-15","£26,000.00","JENKI CPU","6.85","0","85.625","false"
"2025-01-15","£55,000.00","JENKI CPU","7.58","0","200.4326923076923","false"
"2025-01-15","£29,000.00","Borough","5.07","0","70.68750000000001","false"
"2025-01-15","","Spitalfields","6.58","88.83","0","false"
"2025-01-15","","Borough","5.07","63.375","0","false"
"2025-01-15","£40,000.00","Selfridges","8","0","153.84615384615387","false"
"2025-01-15","£29,000.00","Spitalfields","8.5","0","118.50961538461539","false"
"2025-01-15","","Spitalfields","6.02","75.25","0","false"
"2025-01-15","","Spitalfields","8","106","0","false"
"2025-01-15","","Borough","8.58","107.25","0","false"
"2025-01-15","","Spitalfields","7.55","101.925","0","false"
"2025-01-15","£34,000.00","Borough","7.5","0","122.59615384615385","false"
"2025-01-15","","Borough","4.15","51.875","0","false"
"2025-01-15","","Covent Garden","6.03","75.375","0","false"
"2025-01-15","","Covent Garden","6.6","82.5","0","false"
"2025-01-15","£29,000.00","Covent Garden","8.57","0","119.48557692307693","false"
"2025-01-15","","Covent Garden","5.55","69.375","0","false"
"2025-01-15","","Selfridges","5.5","72.875","0","false"
"2025-01-15","","Selfridges","8","108","0","false"
"2025-01-15","","Covent Garden","6.85","85.625","0","false"
"2025-01-15","","Selfridges","8.25","103.125","0","false"
"2025-01-15","","Selfridges","8.65","114.6125","0","false"
"2025-01-15","","Selfridges","7.98","99.75","0","false"
"2025-01-15","","Selfridges","6.32","79","0","false"
"2025-01-15","£29,000.00","Selfridges","7.55","0","105.26442307692308","true"
"2025-01-14","£26,000.00","JENKI CPU","8.15","0","101.875","true"
